Feature_303;Feature_303;0.217397420198264
Feature_384;Feature_384;0.2172550915480588
Feature_263;Feature_263;0.21437554998178898
Feature_131;Feature_131;0.21371841057700386
Feature_414;Feature_414;0.2063978039961813
Feature_268;Feature_268;0.20364510525311358
Feature_207;Feature_207;0.2026307542181161
Feature_360;Feature_360;0.20237195883612674
Feature_496;Feature_496;0.20192449478810887
Feature_76;Feature_76;0.1958915611522583
Feature_482;Feature_482;0.1892484937634992
Feature_370;Feature_370;0.18874282571588571
Feature_170;Feature_170;0.18808233855330347
Feature_447;Feature_447;0.18636750345993705
Feature_125;Feature_125;0.18603862051704886
Feature_377;Feature_377;0.18030884494838229
Feature_66;Feature_66;0.17807964938364843
Feature_475;Feature_475;0.17764115184481816
Feature_191;Feature_191;0.1748366901098464
Feature_316;Feature_316;0.17441790714471028
Feature_441;Feature_441;0.17296496068322764
Feature_432;Feature_432;0.16444718808314124
Feature_35;Feature_35;0.164038438602631
Feature_86;Feature_86;0.16022542078183105
Feature_469;Feature_469;0.15670717205619128
Feature_489;Feature_489;0.15543565057427555
Feature_126;Feature_126;0.15497014583146204
Feature_234;Feature_234;0.15341435859975547
Feature_347;Feature_347;0.15288971013585945
Feature_307;Feature_307;0.1517779902505462
Feature_458;Feature_458;0.15028990212095922
Feature_162;Feature_162;0.14835697333250533
Feature_106;Feature_106;0.14443307816501524
Feature_71;Feature_71;0.14340811610822804
Feature_127;Feature_127;0.1426483121309978
Feature_378;Feature_378;0.14225418706612766
Feature_194;Feature_194;0.13986738258826079
Feature_454;Feature_454;0.1387961098819467
Feature_455;Feature_455;0.1380480230570064
Feature_379;Feature_379;0.13549356639261517
Feature_395;Feature_395;0.1351696659313607
Feature_366;Feature_366;0.13454231373995762
Feature_308;Feature_308;0.13414648542989244
Feature_273;Feature_273;0.13322791746520152
Feature_138;Feature_138;0.13259909695897512
Feature_36;Feature_36;0.1325062015744877
Feature_100;Feature_100;0.1316299308654733
Feature_497;Feature_497;0.13056988587317472
Feature_473;Feature_473;0.12990567897970678
Feature_251;Feature_251;0.12990162643079448
Feature_184;Feature_184;0.129447339613231
Feature_177;Feature_177;0.1290352815299856
Feature_357;Feature_357;0.12902330986979296
Feature_413;Feature_413;0.12815469397539073
Feature_286;Feature_286;0.128117320468755
Feature_335;Feature_335;0.1279408779708218
Feature_29;Feature_29;0.12684821681191497
Feature_331;Feature_331;0.12519545228051218
Feature_346;Feature_346;0.12486625609712836
Feature_140;Feature_140;0.1235165223789582
Feature_417;Feature_417;0.12285473331056597
Feature_382;Feature_382;0.12245283596589782
Feature_145;Feature_145;0.12233665310831285
Feature_324;Feature_324;0.12147824689631528
Feature_258;Feature_258;0.12090267727434723
Feature_485;Feature_485;0.1199516497632959
Feature_287;Feature_287;0.11933874578975408
Feature_167;Feature_167;0.1183664277137649
Feature_284;Feature_284;0.11673272190876854
Feature_430;Feature_430;0.11501209186623283
Feature_95;Feature_95;0.11405651257922929
Feature_108;Feature_108;0.1126180143356079
Feature_48;Feature_48;0.11123510649119665
Feature_247;Feature_247;0.11029514028514752
Feature_433;Feature_433;0.10980362679243064
Feature_171;Feature_171;0.1080207499901525
Feature_50;Feature_50;0.1055417451301479
Feature_43;Feature_43;0.10517155359689755
Feature_116;Feature_116;0.10474712251407449
Feature_75;Feature_75;0.10457677841704072
Feature_403;Feature_403;0.10364108990151014
Feature_484;Feature_484;0.10260820873344259
Feature_293;Feature_293;0.10217300021981651
Feature_302;Feature_302;0.10073544169768205
Feature_425;Feature_425;0.10063658495501202
Feature_68;Feature_68;0.10033235991238977
Feature_393;Feature_393;0.09999140742165405
Feature_153;Feature_153;0.09833270110959964
Feature_186;Feature_186;0.09811427459648556
Feature_232;Feature_232;0.09790774143344019
Feature_318;Feature_318;0.09749350045549084
Feature_18;Feature_18;0.0965474064822458
Feature_330;Feature_330;0.09617780227492476
Feature_451;Feature_451;0.09394550367153101
Feature_56;Feature_56;0.09359179641936356
Feature_199;Feature_199;0.09201682320729919
Feature_39;Feature_39;0.09142558177178378
Feature_55;Feature_55;0.0910743217109885
Feature_32;Feature_32;0.09103441291409121
Feature_67;Feature_67;0.09016098094706854
Feature_352;Feature_352;0.09012858013330106
Feature_73;Feature_73;0.08864014939692198
Feature_376;Feature_376;0.08832612580004559
Feature_58;Feature_58;0.08782327691689283
Feature_195;Feature_195;0.08740206633791554
Feature_353;Feature_353;0.08666327884018947
Feature_54;Feature_54;0.08581133321341443
Feature_21;Feature_21;0.08565367535645398
Feature_418;Feature_418;0.08405890926057154
Feature_449;Feature_449;0.08395043995019164
Feature_285;Feature_285;0.0820125384688695
Feature_422;Feature_422;0.08110790970623445
Feature_456;Feature_456;0.08094759419944382
Feature_306;Feature_306;0.08085990154381362
Feature_249;Feature_249;0.08079455174541128
Feature_42;Feature_42;0.08019276780946458
Feature_87;Feature_87;0.07966862836137396
Feature_209;Feature_209;0.0789929245628396
Feature_460;Feature_460;0.07888807709569051
Feature_212;Feature_212;0.07743213527196832
Feature_437;Feature_437;0.07690906769369872
Feature_154;Feature_154;0.07660470071397689
Feature_270;Feature_270;0.07645764409004066
Feature_174;Feature_174;0.07577078109884923
Feature_59;Feature_59;0.0756324903144081
Feature_26;Feature_26;0.07544057177823732
Feature_61;Feature_61;0.07486164460970665
Feature_326;Feature_326;0.07296687732351032
Feature_49;Feature_49;0.07235398803311673
Feature_40;Feature_40;0.07233142982304809
Feature_84;Feature_84;0.07230859752754579
Feature_163;Feature_163;0.07118697630594074
Feature_408;Feature_408;0.07110083027525774
Feature_92;Feature_92;0.07013977417396328
Feature_205;Feature_205;0.06928349212407675
Feature_325;Feature_325;0.06912727811002588
Feature_348;Feature_348;0.06842188498576439
Feature_276;Feature_276;0.06793239776750366
Feature_156;Feature_156;0.0678086873492579
Feature_6;Feature_6;0.06729104764145177
Feature_17;Feature_17;0.06714028107539534
Feature_8;Feature_8;0.0669780861256309
Feature_185;Feature_185;0.06672936338332938
Feature_227;Feature_227;0.06666987705545477
Feature_466;Feature_466;0.0666637541826416
Feature_115;Feature_115;0.06542147174324052
Feature_38;Feature_38;0.06447658178815059
Feature_221;Feature_221;0.06302741379014656
Feature_235;Feature_235;0.0629972888643552
Feature_150;Feature_150;0.0626127861559604
Feature_282;Feature_282;0.06204220391000882
Feature_491;Feature_491;0.06173275656099838
Feature_388;Feature_388;0.0613107188313373
Feature_51;Feature_51;0.060847989203539836
Feature_151;Feature_151;0.060650314873261724
Feature_486;Feature_486;0.06048429741057395
Feature_81;Feature_81;0.059615960495988135
Feature_406;Feature_406;0.05901164126977986
Feature_57;Feature_57;0.057827699872691235
Feature_22;Feature_22;0.057707944115702896
Feature_298;Feature_298;0.05699784259524136
Feature_461;Feature_461;0.05626790903589979
Feature_452;Feature_452;0.05388262671106642
Feature_446;Feature_446;0.05339863588462757
Feature_114;Feature_114;0.05305432584732925
Feature_241;Feature_241;0.05286198639424245
Feature_365;Feature_365;0.0528528730535725
Feature_121;Feature_121;0.051780278863917444
Feature_203;Feature_203;0.05136206364717969
Feature_213;Feature_213;0.051191753810825136
Feature_218;Feature_218;0.05115604928870523
Feature_180;Feature_180;0.051084101862363535
Feature_141;Feature_141;0.050237231710494365
Feature_275;Feature_275;0.0502046351214171
Feature_46;Feature_46;0.049945345406770585
Feature_242;Feature_242;0.04896067880311746
Feature_60;Feature_60;0.04831064114769438
Feature_210;Feature_210;0.04699600994256657
Feature_297;Feature_297;0.0468563340478088
Feature_101;Feature_101;0.04658171023202428
Feature_72;Feature_72;0.04597826710032725
Feature_294;Feature_294;0.04549979224324127
Feature_334;Feature_334;0.0452202936222434
Feature_90;Feature_90;0.04478419922534059
Feature_239;Feature_239;0.04395313303535287
Feature_197;Feature_197;0.04388295737556463
Feature_256;Feature_256;0.0434880736813691
Feature_471;Feature_471;0.04328335143993915
Feature_159;Feature_159;0.04195171225477479
Feature_480;Feature_480;0.041882593781659316
Feature_24;Feature_24;0.04183414918125591
Feature_373;Feature_373;0.041749887487929474
Feature_243;Feature_243;0.04152327267248412
Feature_358;Feature_358;0.039558410483814824
Feature_499;Feature_499;0.03947418060397623
Feature_104;Feature_104;0.0388066063751802
Feature_96;Feature_96;0.03808093582320894
Feature_277;Feature_277;0.03782358428412918
Feature_228;Feature_228;0.03723740608756278
Feature_274;Feature_274;0.035344660181439856
Feature_364;Feature_364;0.03532965889832848
Feature_339;Feature_339;0.03257559462247511
Feature_178;Feature_178;0.03175850189522247
Feature_288;Feature_288;0.03052981605108514
Feature_304;Feature_304;0.02939287051710759
Feature_0;Feature_0;0.0
Feature_2;Feature_2;0.0
Feature_3;Feature_3;0.0
Feature_4;Feature_4;0.0
Feature_5;Feature_5;0.0
Feature_7;Feature_7;0.0
Feature_9;Feature_9;0.0
Feature_10;Feature_10;0.0
Feature_11;Feature_11;0.0
Feature_12;Feature_12;0.0
Feature_13;Feature_13;0.0
Feature_14;Feature_14;0.0
Feature_16;Feature_16;0.0
Feature_19;Feature_19;0.0
Feature_20;Feature_20;0.0
Feature_25;Feature_25;0.0
Feature_28;Feature_28;0.0
Feature_30;Feature_30;0.0
Feature_31;Feature_31;0.0
Feature_33;Feature_33;0.0
Feature_34;Feature_34;0.0
Feature_37;Feature_37;0.0
Feature_41;Feature_41;0.0
Feature_45;Feature_45;0.0
Feature_47;Feature_47;0.0
Feature_52;Feature_52;0.0
Feature_62;Feature_62;0.0
Feature_63;Feature_63;0.0
Feature_64;Feature_64;0.0
Feature_70;Feature_70;0.0
Feature_74;Feature_74;0.0
Feature_78;Feature_78;0.0
Feature_79;Feature_79;0.0
Feature_80;Feature_80;0.0
Feature_82;Feature_82;0.0
Feature_83;Feature_83;0.0
Feature_85;Feature_85;0.0
Feature_88;Feature_88;0.0
Feature_89;Feature_89;0.0
Feature_91;Feature_91;0.0
Feature_93;Feature_93;0.0
Feature_94;Feature_94;0.0
Feature_98;Feature_98;0.0
Feature_99;Feature_99;0.0
Feature_102;Feature_102;0.0
Feature_103;Feature_103;0.0
Feature_105;Feature_105;0.0
Feature_107;Feature_107;0.0
Feature_109;Feature_109;0.0
Feature_111;Feature_111;0.0
Feature_112;Feature_112;0.0
Feature_113;Feature_113;0.0
Feature_117;Feature_117;0.0
Feature_118;Feature_118;0.0
Feature_119;Feature_119;0.0
Feature_120;Feature_120;0.0
Feature_122;Feature_122;0.0
Feature_123;Feature_123;0.0
Feature_124;Feature_124;0.0
Feature_128;Feature_128;0.0
Feature_129;Feature_129;0.0
Feature_130;Feature_130;0.0
Feature_133;Feature_133;0.0
Feature_134;Feature_134;0.0
Feature_135;Feature_135;0.0
Feature_136;Feature_136;0.0
Feature_137;Feature_137;0.0
Feature_142;Feature_142;0.0
Feature_144;Feature_144;0.0
Feature_146;Feature_146;0.0
Feature_147;Feature_147;0.0
Feature_149;Feature_149;0.0
Feature_157;Feature_157;0.0
Feature_158;Feature_158;0.0
Feature_161;Feature_161;0.0
Feature_165;Feature_165;0.0
Feature_166;Feature_166;0.0
Feature_168;Feature_168;0.0
Feature_172;Feature_172;0.0
Feature_173;Feature_173;0.0
Feature_175;Feature_175;0.0
Feature_179;Feature_179;0.0
Feature_181;Feature_181;0.0
Feature_182;Feature_182;0.0
Feature_187;Feature_187;0.0
Feature_188;Feature_188;0.0
Feature_189;Feature_189;0.0
Feature_190;Feature_190;0.0
Feature_193;Feature_193;0.0
Feature_196;Feature_196;0.0
Feature_198;Feature_198;0.0
Feature_200;Feature_200;0.0
Feature_201;Feature_201;0.0
Feature_202;Feature_202;0.0
Feature_204;Feature_204;0.0
Feature_206;Feature_206;0.0
Feature_208;Feature_208;0.0
Feature_211;Feature_211;0.0
Feature_214;Feature_214;0.0
Feature_215;Feature_215;0.0
Feature_216;Feature_216;0.0
Feature_217;Feature_217;0.0
Feature_219;Feature_219;0.0
Feature_220;Feature_220;0.0
Feature_222;Feature_222;0.0
Feature_223;Feature_223;0.0
Feature_224;Feature_224;0.0
Feature_225;Feature_225;0.0
Feature_229;Feature_229;0.0
Feature_230;Feature_230;0.0
Feature_231;Feature_231;0.0
Feature_233;Feature_233;0.0
Feature_236;Feature_236;0.0
Feature_237;Feature_237;0.0
Feature_238;Feature_238;0.0
Feature_240;Feature_240;0.0
Feature_244;Feature_244;0.0
Feature_245;Feature_245;0.0
Feature_246;Feature_246;0.0
Feature_248;Feature_248;0.0
Feature_250;Feature_250;0.0
Feature_252;Feature_252;0.0
Feature_253;Feature_253;0.0
Feature_254;Feature_254;0.0
Feature_255;Feature_255;0.0
Feature_257;Feature_257;0.0
Feature_260;Feature_260;0.0
Feature_265;Feature_265;0.0
Feature_266;Feature_266;0.0
Feature_267;Feature_267;0.0
Feature_269;Feature_269;0.0
Feature_271;Feature_271;0.0
Feature_278;Feature_278;0.0
Feature_279;Feature_279;0.0
Feature_280;Feature_280;0.0
Feature_281;Feature_281;0.0
Feature_283;Feature_283;0.0
Feature_290;Feature_290;0.0
Feature_292;Feature_292;0.0
Feature_295;Feature_295;0.0
Feature_296;Feature_296;0.0
Feature_301;Feature_301;0.0
Feature_305;Feature_305;0.0
Feature_309;Feature_309;0.0
Feature_310;Feature_310;0.0
Feature_311;Feature_311;0.0
Feature_312;Feature_312;0.0
Feature_313;Feature_313;0.0
Feature_314;Feature_314;0.0
Feature_315;Feature_315;0.0
Feature_317;Feature_317;0.0
Feature_319;Feature_319;0.0
Feature_320;Feature_320;0.0
Feature_321;Feature_321;0.0
Feature_322;Feature_322;0.0
Feature_327;Feature_327;0.0
Feature_328;Feature_328;0.0
Feature_329;Feature_329;0.0
Feature_332;Feature_332;0.0
Feature_333;Feature_333;0.0
Feature_336;Feature_336;0.0
Feature_337;Feature_337;0.0
Feature_340;Feature_340;0.0
Feature_342;Feature_342;0.0
Feature_343;Feature_343;0.0
Feature_345;Feature_345;0.0
Feature_349;Feature_349;0.0
Feature_350;Feature_350;0.0
Feature_354;Feature_354;0.0
Feature_355;Feature_355;0.0
Feature_356;Feature_356;0.0
Feature_359;Feature_359;0.0
Feature_362;Feature_362;0.0
Feature_367;Feature_367;0.0
Feature_368;Feature_368;0.0
Feature_369;Feature_369;0.0
Feature_371;Feature_371;0.0
Feature_372;Feature_372;0.0
Feature_374;Feature_374;0.0
Feature_380;Feature_380;0.0
Feature_381;Feature_381;0.0
Feature_383;Feature_383;0.0
Feature_385;Feature_385;0.0
Feature_386;Feature_386;0.0
Feature_387;Feature_387;0.0
Feature_389;Feature_389;0.0
Feature_390;Feature_390;0.0
Feature_391;Feature_391;0.0
Feature_392;Feature_392;0.0
Feature_394;Feature_394;0.0
Feature_396;Feature_396;0.0
Feature_397;Feature_397;0.0
Feature_398;Feature_398;0.0
Feature_399;Feature_399;0.0
Feature_401;Feature_401;0.0
Feature_402;Feature_402;0.0
Feature_404;Feature_404;0.0
Feature_405;Feature_405;0.0
Feature_407;Feature_407;0.0
Feature_409;Feature_409;0.0
Feature_410;Feature_410;0.0
Feature_411;Feature_411;0.0
Feature_412;Feature_412;0.0
Feature_415;Feature_415;0.0
Feature_416;Feature_416;0.0
Feature_419;Feature_419;0.0
Feature_420;Feature_420;0.0
Feature_421;Feature_421;0.0
Feature_423;Feature_423;0.0
Feature_424;Feature_424;0.0
Feature_426;Feature_426;0.0
Feature_427;Feature_427;0.0
Feature_428;Feature_428;0.0
Feature_429;Feature_429;0.0
Feature_431;Feature_431;0.0
Feature_434;Feature_434;0.0
Feature_435;Feature_435;0.0
Feature_436;Feature_436;0.0
Feature_438;Feature_438;0.0
Feature_439;Feature_439;0.0
Feature_442;Feature_442;0.0
Feature_443;Feature_443;0.0
Feature_445;Feature_445;0.0
Feature_453;Feature_453;0.0
Feature_457;Feature_457;0.0
Feature_459;Feature_459;0.0
Feature_462;Feature_462;0.0
Feature_464;Feature_464;0.0
Feature_465;Feature_465;0.0
Feature_467;Feature_467;0.0
Feature_468;Feature_468;0.0
Feature_470;Feature_470;0.0
Feature_472;Feature_472;0.0
Feature_474;Feature_474;0.0
Feature_477;Feature_477;0.0
Feature_478;Feature_478;0.0
Feature_479;Feature_479;0.0
Feature_481;Feature_481;0.0
Feature_483;Feature_483;0.0
Feature_488;Feature_488;0.0
Feature_490;Feature_490;0.0
Feature_492;Feature_492;0.0
Feature_493;Feature_493;0.0
Feature_495;Feature_495;0.0
